timestamp,index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
114614.518589,1,1.0,0.254267845933,0.41047677056828047,114614.518589-0,-96.96082328356172,15.49475714153894,220.69091230728355,-318.78011408900755,178.79126524218987,-196.59849885564466,0.44363858161089176,-0.3265930162013018,0.8345788223258565,,,,,,
114614.554339,2,1.0,0.25454633587105996,0.4106274431385434,114614.554339-0,-96.78980344647286,15.45122905397308,220.58291798703215,-318.78011408900755,178.79126524218987,-196.59849885564466,0.4439806212850694,-0.3266800723764336,0.8343628336853537,,,,,,
114614.590089,3,1.0,0.2542898152961817,0.4100767052967882,114614.590089-0,-96.9718178867519,15.584373860308858,220.73181437515294,-318.78011408900755,178.79126524218987,-196.59849885564466,0.4436165924045113,-0.32641378276376204,0.8346606264615951,,,,,,
114614.62584,4,1.0,0.2555964194644151,0.4074865892303733,114614.62584-0,-96.36593225060258,16.123998805694853,220.62001960588242,-318.78011408900755,178.79126524218987,-196.59849885564466,0.44482836367680995,-0.32533453287299,0.8344370369230542,,,,,,
114614.66159,5,1.0,0.2569835343172851,0.40653410398960976,114614.66159-0,-95.61920657259418,16.28960409322073,220.28568107959433,-318.78011408900755,178.79126524218987,-196.59849885564466,0.44632181503282675,-0.3250033222979382,0.8337683598704779,,,,,,
114614.697341,6,1.0,0.25809399276204636,0.4066655589089463,114614.697341-0,-94.97181626021782,16.220334765752696,219.91145106993096,-318.78011408900755,178.79126524218987,-196.59849885564466,0.4476165956575796,-0.3251418609528743,0.8330198998511512,,,,,,
114614.733091,7,1.0,0.2588715567458888,0.41046709414770166,114614.733091-0,-94.30560098818145,15.340740308980003,219.20808943656309,-318.78011408900755,178.79126524218987,-196.59849885564466,0.4489490262016522,-0.32690104986641966,0.8316131765844155,,,,,,
114614.768841,8,1.0,0.25956576677310916,0.41618747214262974,114614.768841-0,-93.58239124327517,14.044913984865786,218.30465294305571,-318.78011408900755,178.79126524218987,-196.59849885564466,0.4503954456914647,-0.3294927025146482,0.8298063035974007,,,,,,
114614.804592,10,1.0,0.26004353790095924,0.41802745228789473,114614.804592-0,-93.2071895345822,13.623245391802811,217.9330209672344,-318.78011408900755,178.79126524218987,-196.59849885564466,0.45114584910885075,-0.3303360397007741,0.8290630396457582,,,,,,
114614.840342,11,1.0,0.2612075524574353,0.41676870967798607,114614.840342-0,-92.6207053191433,13.866196295087533,217.7101342400938,-318.78011408900755,178.79126524218987,-196.59849885564466,0.45231881753972863,-0.3298501378942046,0.8286172661914769,,,,,,
114614.876093,12,1.0,0.262288303621676,0.4154752794005345,114614.876093-0,-92.08509739466209,14.11854144688823,217.51774502255319,-318.78011408900755,178.79126524218987,-196.59849885564466,0.4533900333886909,-0.32934544759060325,0.8282324877563957,,,,,,
114614.911843,13,1.0,0.26289446668137056,0.41142386744111104,114614.911843-0,-91.9715979444556,14.994497429913608,217.80289575899474,-318.78011408900755,178.79126524218987,-196.59849885564466,0.45361703228910405,-0.32759353562455246,0.8288027892292786,,,,,,
114614.947593,14,1.0,0.26439077884751766,0.40742854711727927,114614.947593-0,-91.35616042881682,15.829494072211702,217.79480036468698,-318.78011408900755,178.79126524218987,-196.59849885564466,0.4548479073203816,-0.3259235423399563,0.8287865984406632,,,,,,
114614.983344,15,1.0,0.2636516228471836,0.4084854033050075,114614.983344-0,-91.7113048249754,15.62038782340555,217.9072557748538,-318.78011408900755,178.79126524218987,-196.59849885564466,0.45413761852806434,-0.3263417548375686,0.8290115092609968,,,,,,
114615.019094,16,1.0,0.2631880330540313,0.4102004031277068,114615.019094-0,-91.87534492433292,15.255777776223937,217.8533922844428,-318.78011408900755,178.79126524218987,-196.59849885564466,0.45380953832934934,-0.3270709749319318,0.8289037822801749,,,,,,
114615.054845,17,1.0,0.2641991208744451,0.4092924287444262,114615.054845-0,-91.35930252642703,15.423086903288706,217.63647404554163,-318.78011408900755,178.79126524218987,-196.59849885564466,0.4548416231251611,-0.3267363566778023,0.8284699458023724,,,,,,
114615.090595,18,1.0,0.26411055160507246,0.4091123763051865,114615.090595-0,-91.41893965883952,15.465920750094895,217.68609922672846,-318.78011408900755,178.79126524218987,-196.59849885564466,0.4547223488603362,-0.3266506889841899,0.8285691961647463,,,,,,
114615.126345,19,0.99,0.24795766926280477,0.3803864309306352,114615.126345-0,-102.59287845275793,22.736577930806362,226.379058133025,-318.78011408900755,178.79126524218987,-196.59849885564466,0.43237447127249934,-0.312109374622767,0.8459551139773394,,,,,,
114615.162096,20,1.0,0.24913179565888285,0.3747499913469794,114615.162096-0,-102.24416670288531,24.019634841180533,226.67201265278558,-318.78011408900755,178.79126524218987,-196.59849885564466,0.4330718947722445,-0.3095432608020186,0.8465410230168603,,,,,,
114615.197846,21,1.0,0.25066286620029365,0.37371862290327273,114615.197846-0,-101.38097458555916,24.183925762073926,226.28941149654398,-318.78011408900755,178.79126524218987,-196.59849885564466,0.43479827900689677,-0.30921467896023186,0.8457758207043773,,,,,,
114615.233597,22,1.0,0.25115248587435945,0.3742502805834348,114615.233597-0,-101.05042645356835,24.031031460826938,226.06336737090786,-318.78011408900755,178.79126524218987,-196.59849885564466,0.4354593752708785,-0.30952046756272583,0.8453237324531051,,,,,,
114615.269347,23,1.0,0.25122027967903654,0.37399941273953585,114615.269347-0,-101.02560489546832,24.087155286486535,226.07112637036417,-318.78011408900755,178.79126524218987,-196.59849885564466,0.43550901838707845,-0.3094082199114066,0.8453392504520176,,,,,,
114615.305097,24,1.0,0.250292586501239,0.37520064034474765,114615.305097-0,-101.50956851317363,23.850340810545703,226.23340623365584,-318.78011408900755,178.79126524218987,-196.59849885564466,0.43454109115166795,-0.30988184886328834,0.845663810178601,,,,,,
114615.340848,26,1.0,0.24963855479354943,0.3773156178717978,114615.340848-0,-101.76949998227977,23.38102189989405,226.19465344144442,-318.78011408900755,178.79126524218987,-196.59849885564466,0.43402122821345573,-0.31082048668459156,0.8455863045941782,,,,,,
114615.376598,27,1.0,0.25013373966787755,0.3780336244839422,114615.376598-0,-101.42303802920779,23.18471647838436,225.94440247929916,-318.78011408900755,178.79126524218987,-196.59849885564466,0.43471415211959963,-0.31121309752761095,0.8450858026698878,,,,,,
114615.412349,28,1.0,0.24982427684336442,0.379316374938403,114615.412349-0,-101.52781184719711,22.89606176237291,225.89188293146745,-318.78011408900755,178.79126524218987,-196.59849885564466,0.434504604483621,-0.3117904069596339,0.8449807635742242,,,,,,
