timestamp,index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
116558.006784,1,1.0,0.4275824068806398,0.30429434625515006,116558.006784-0,-55.10083755669379,64.85222507735705,397.1417983125456,-10.93511914108202,-55.960017456534835,-86.02876305348468,-0.0883314368312236,0.24162448506778375,0.9663411227320605,,,,,,
116558.042534,2,1.0,0.4264777378171164,0.3052028112157843,116558.042534-0,-55.800220543288596,64.52971438855712,397.1578956986662,-10.93511914108202,-55.960017456534835,-86.02876305348468,-0.0897302028044131,0.24097946369018391,0.9663733175043017,,,,,,
116558.078285,3,1.0,0.42567749499912777,0.30577170601925474,116558.078285-0,-56.30657847504706,64.3281272948725,397.1608404254919,-10.93511914108202,-55.960017456534835,-86.02876305348468,-0.09074291866793009,0.24057628950281468,0.9663792069579531,,,,,,
116558.114035,4,1.0,0.42560551715299005,0.3075979140767049,116558.114035-0,-56.36057809345096,63.67142522437484,397.3187781640648,-10.93511914108202,-55.960017456534835,-86.02876305348468,-0.09085091790473786,0.23926288536181936,0.9666950824350989,,,,,,
116558.149785,5,1.0,0.42471939845450757,0.3069615083237762,116558.149785-0,-56.91540440297871,63.90372880781423,397.20875173475093,-10.93511914108202,-55.960017456534835,-86.02876305348468,-0.09196057052379333,0.23972749252869816,0.9664750295764711,,,,,,
116558.185536,6,1.0,0.42518190827413405,0.30618961022286817,116558.185536-0,-56.620530235195346,64.17967683586211,397.168191684944,-10.93511914108202,-55.960017456534835,-86.02876305348468,-0.09137082218822666,0.24027938858479392,0.9663939094768574,,,,,,
116558.221286,7,1.0,0.4218630151676104,0.311308544810727,116558.221286-0,-58.735748292368434,62.34975772567587,397.41502576696934,-10.93511914108202,-55.960017456534835,-86.02876305348468,-0.09560125830257288,0.2366195503644214,0.966887577640908,,,,,,
116558.257037,8,1.0,0.41956545097584075,0.32509726285410523,116558.257037-0,-60.25478985935935,57.386732554217616,398.45042570723035,-10.93511914108202,-55.960017456534835,-86.02876305348468,-0.0986393414365546,0.2266935000215049,0.9689583775214301,,,,,,
116558.292787,9,1.0,0.4191068876815082,0.32284153852568676,116558.292787-0,-60.53237626316097,58.2024337644846,398.23051338546446,-10.93511914108202,-55.960017456534835,-86.02876305348468,-0.09919451424415804,0.22832490244203885,0.9685185528778982,,,,,,
116558.328537,11,1.0,0.4193916021088375,0.3236930774754613,116558.328537-0,-60.35717449038357,57.894145766645764,398.32099689463354,-10.93511914108202,-55.960017456534835,-86.02876305348468,-0.09884411069860313,0.2277083264463612,0.9686995198962365,,,,,,
116558.364288,12,1.0,0.42011671061950306,0.32474484118577507,116558.364288-0,-59.90512169821162,57.51203391146068,398.4565642866665,-10.93511914108202,-55.960017456534835,-86.02876305348468,-0.09794000511425921,0.22694410273599103,0.9689706546803024,,,,,,
116558.400038,13,1.0,0.4203739339793577,0.3250281682910623,116558.400038-0,-59.74429077312679,57.40888203643694,398.4969404879744,-10.93511914108202,-55.960017456534835,-86.02876305348468,-0.09761834326408955,0.22673779898594354,0.9690514070829181,,,,,,
116558.435789,14,1.0,0.42082153160267277,0.32417704212225196,116558.435789-0,-59.457517685570885,57.71452148629324,398.4541324501905,-10.93511914108202,-55.960017456534835,-86.02876305348468,-0.09704479708897787,0.22734907788565614,0.9689657910073504,,,,,,
116558.471539,15,1.0,0.4208653415615563,0.32352600580186885,116558.471539-0,-59.42654095134176,57.94930591269123,398.40208656324273,-10.93511914108202,-55.960017456534835,-86.02876305348468,-0.0969828436205195,0.22781864673845212,0.9688616992334548,,,,,,
116558.507289,16,1.0,0.4204787022726092,0.32753350010633586,116558.507289-0,-59.69112844159012,56.50404909445362,398.71311185717684,-10.93511914108202,-55.960017456534835,-86.02876305348468,-0.0975120186010163,0.22492813310197693,0.969483749821323,,,,,,
