timestamp,index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
114114.12024,1,1.0,0.4161403368963475,0.24540681079546056,114114.12024-0,-38.304688009970704,53.1179287747748,241.3230733040821,-283.53425987030755,180.64869132375668,-175.32829377500403,0.49045914372067384,-0.25506152509796376,0.8333027341581724,,,,,,
114114.15599,2,1.0,0.4172693881577151,0.24505125738114786,114114.15599-0,-37.81768381675357,53.124275015549,241.0379962843249,-283.53425987030755,180.64869132375668,-175.32829377500403,0.4914331521071081,-0.25504883261641537,0.8327325801186579,,,,,,
114114.191741,4,1.0,0.4176724692749211,0.24502113203685938,114114.191741-0,-37.642068774259116,53.10192256587864,240.92745950344505,-283.53425987030755,180.64869132375668,-175.32829377500403,0.49178438219209697,-0.2550935375157561,0.8325115065568981,,,,,,
114114.227491,5,1.0,0.4182283530572583,0.24413736776938688,114114.227491-0,-37.41814341150359,53.28519567079588,240.851231423311,-283.53425987030755,180.64869132375668,-175.32829377500403,0.49223223291760804,-0.2547269913059216,0.8323590503966299,,,,,,
114114.263242,6,1.0,0.41816039824317847,0.24390670384885205,114114.263242-0,-37.45273948223894,53.34893798977418,240.89118934009963,-283.53425987030755,180.64869132375668,-175.32829377500403,0.49216304077613726,-0.25459950666796494,0.8324389662302073,,,,,,
114114.298992,7,1.0,0.41903067333553407,0.24326365045934872,114114.298992-0,-37.08670271081101,53.44739645970774,240.70467625865356,-283.53425987030755,180.64869132375668,-175.32829377500403,0.49289511431899313,-0.25440258972809787,0.8320659400673152,,,,,,
114114.334742,8,1.0,0.4192210503345091,0.24252352069758998,114114.334742-0,-37.01937152261476,53.62136484672688,240.71793941431704,-283.53425987030755,180.64869132375668,-175.32829377500403,0.49302977669538567,-0.2540546529540596,0.8320924663786421,,,,,,
114114.370493,9,1.0,0.41867777535861456,0.2433273810252533,114114.370493-0,-37.23923753212796,53.45760024902593,240.79811529158653,-283.53425987030755,180.64869132375668,-175.32829377500403,0.4925900446763593,-0.25438218214946146,0.8322528181331811,,,,,,
114114.406243,10,1.0,0.417245258963481,0.24689939045648923,114114.406243-0,-37.788466017439646,52.6564437642599,240.8771715522697,-283.53425987030755,180.64869132375668,-175.32829377500403,0.4914915877057359,-0.25598449511899357,0.8324109306545475,,,,,,
114114.441994,11,1.0,0.4172402848433773,0.2463341901400431,114114.441994-0,-37.802793791364564,52.80032787301299,240.9298503395107,-283.53425987030755,180.64869132375668,-175.32829377500403,0.49146293215788606,-0.2556967269014874,0.8325162882290295,,,,,,
