timestamp,index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
114554.207664,1,1.0,0.31973131448379977,0.2546432472007063,114554.207664-0,-68.89125366684343,46.62950677893549,213.11068396533236,-321.30271592435946,178.32892216820318,-197.91695221883955,0.5048229245150321,-0.2633988307785354,0.8220552723683439,,,,,,
114554.243414,2,1.0,0.32037472827358254,0.25343605910430633,114554.243414-0,-68.63090310013081,46.85367605129322,213.02247721403467,-321.30271592435946,178.32892216820318,-197.91695221883955,0.5053436256484573,-0.26295049223382,0.8218788588657483,,,,,,
114554.279165,3,1.0,0.32188913405693426,0.25167830522258205,114554.279165-0,-67.96784514086448,47.12304601926813,212.70021901137162,-321.30271592435946,178.32892216820318,-197.91695221883955,0.50666974156699,-0.26241175229787006,0.8212343424604223,,,,,,
114554.314915,4,1.0,0.3229255921878627,0.2510402074260172,114554.314915-0,-67.48890133352941,47.17280652665299,212.42025161804423,-321.30271592435946,178.32892216820318,-197.91695221883955,0.50762762918166,-0.26231223128310044,0.8206744076737676,,,,,,
114554.350665,6,1.0,0.324053376585585,0.25051765209863186,114554.350665-0,-66.96153880398361,47.18606428655877,212.09782367058705,-321.30271592435946,178.32892216820318,-197.91695221883955,0.5086823542407517,-0.26228571576328885,0.8200295517788532,,,,,,
114554.386416,7,1.0,0.32463988067259797,0.24972674139257545,114554.386416-0,-66.71234133582135,47.31582188039338,211.9846319691756,-321.30271592435946,178.32892216820318,-197.91695221883955,0.5091807491770761,-0.2620262005756196,0.8198031683760303,,,,,,
114554.422166,8,1.0,0.32513146591427633,0.24958330902377268,114554.422166-0,-66.47955528011155,47.30150972010325,211.83538027779386,-321.30271592435946,178.32892216820318,-197.91695221883955,0.5096463212884959,-0.26205482489619986,0.8195046649932668,,,,,,
114554.457917,9,1.0,0.3262980479475834,0.24775501362933283,114554.457917-0,-65.99755501122849,47.61932654030583,211.63680056815687,-321.30271592435946,178.32892216820318,-197.91695221883955,0.510610321826262,-0.2614191912557947,0.8191075055739928,,,,,,
114554.493667,10,1.0,0.3263485954344958,0.25108851987137515,114554.493667-0,-65.81925721934692,46.827492408403536,211.27197272812546,-321.30271592435946,178.32892216820318,-197.91695221883955,0.5109669174100251,-0.26300285951959934,0.8183778498939299,,,,,,
114554.529417,11,1.0,0.3270827408670307,0.25149514320483457,114554.529417-0,-65.4459793575108,46.660828608358194,210.9850451982413,-321.30271592435946,178.32892216820318,-197.91695221883955,0.5117134731336973,-0.26333618711969,0.8178039948341617,,,,,,
114554.565168,12,1.0,0.32799038770693445,0.25045982927996957,114554.565168-0,-65.05602404060761,46.81633950479892,210.79085722433112,-321.30271592435946,178.32892216820318,-197.91695221883955,0.5124933837675038,-0.2630251653268086,0.8174156188863413,,,,,,
114554.600918,13,1.0,0.3276727010133776,0.2508771398615347,114554.600918-0,-65.18990245229344,46.74904031110054,210.85310718607084,-321.30271592435946,178.32892216820318,-197.91695221883955,0.512225626944132,-0.2631597637142053,0.8175401188098208,,,,,,
114554.636669,14,1.0,0.3281077660114916,0.24935825580357407,114554.636669-0,-65.0496488545036,47.06384028716964,210.86641815727762,-321.30271592435946,178.32892216820318,-197.91695221883955,0.5125061341397118,-0.2625301637620671,0.8175667407522343,,,,,,
114554.672419,15,1.0,0.32816664734686374,0.2484137528101431,114554.672419-0,-65.06430379033515,47.28035665618521,210.945065611475,-321.30271592435946,178.32892216820318,-197.91695221883955,0.5124768242680486,-0.262097131024036,0.8177240356606292,,,,,,
