timestamp,index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
115817.58025,1,1.0,0.3711144250246039,0.36109442313272,115817.58025-0,-92.0311900627351,44.8903320845162,400.63726104776975,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.1667102771335145,0.19927609321567408,0.9656586985942622,,,,,,
115817.616,3,1.0,0.3719485049685614,0.36091741582819703,115817.616-0,-91.49378765369158,44.95290882845605,400.7168144237808,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.16563547231542744,0.1994012467035538,0.9658178053462844,,,,,,
115817.65175,4,1.0,0.3731540230264471,0.36056284338204303,115817.65175-0,-90.71643802797756,45.07964692756961,400.823307864917,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.1640807730639994,0.19965472290178088,0.9660307922285566,,,,,,
115817.687501,5,1.0,0.37247389459426883,0.36048646367607917,115817.687501-0,-91.15276915702509,45.10974106608207,400.74277237582714,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.16495343532209444,0.1997149111788058,0.9658697212503768,,,,,,
115817.723251,6,1.0,0.3748315270194683,0.36905513404624524,115817.723251-0,-89.70603041304429,41.95165707152377,401.62954629157343,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.1620599578341329,0.1933987431896892,0.9676432690818695,,,,,,
115817.759002,7,1.0,0.37465923105709453,0.3841908832403156,115817.759002-0,-89.93793689385849,36.374622873565,402.6720428316145,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.16252377079576125,0.18224467479377165,0.9697282621619516,,,,,,
115817.794752,8,1.0,0.3742212081343307,0.38377138846627523,115817.794752-0,-90.21644112341527,36.530467966926764,402.5959667403245,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.16308077925487482,0.18255636498049518,0.9695761099793715,,,,,,
115817.830502,9,1.0,0.37346659440013835,0.3843015062826328,115817.830502-0,-90.70642585695853,36.33669573600814,402.54974808200745,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.16406074872196139,0.18216882051865793,0.9694836726627374,,,,,,
115817.866253,10,1.0,0.373362048879786,0.38221721918417983,115817.866253-0,-90.75677125014748,37.10594929448189,402.39604603364336,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.16416143950833917,0.18370732763560546,0.9691762685660094,,,,,,
115817.902003,11,1.0,0.3734209984989324,0.3827646356157933,115817.902003-0,-90.72327942611747,36.90386117251169,402.43997946949145,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.1640944558602792,0.18330315139166506,0.9692641354377054,,,,,,
115817.937754,12,1.0,0.3727187228167955,0.38213058887574136,115817.937754-0,-91.17011034429402,37.13950486308311,402.3194897012232,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.1649881176966323,0.18377443877280789,0.9690231559011689,,,,,,
115817.973504,13,1.0,0.37211750510328684,0.38230593230317056,115817.973504-0,-91.5585274159545,37.07631853502653,402.2651772945398,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.16576495183995327,0.1836480661166947,0.9689145310878021,,,,,,
115818.009254,14,1.0,0.3704342723052104,0.39833990606121283,115818.009254-0,-92.77609518696066,31.1564436408611,403.14043514184715,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.16820008738196562,0.17180831632836382,0.9706650467824168,,,,,,
115818.045005,15,0.99,0.35894605030502336,0.4821683775354735,115818.045005-0,-100.98037549199194,-0.09242243270895756,406.1650667285591,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.18460864799202806,0.10931058418122372,0.976714309955841,,,,,,
115818.080755,16,1.0,0.36021576059322546,0.48303434789216604,115818.080755-0,-100.16226368994745,-0.41857281596250573,406.35536833980325,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.1829724243879392,0.10865828341471664,0.9770949131783292,,,,,,
115818.116506,17,1.0,0.3609148841554492,0.4838295913954831,115818.116506-0,-99.71489321978746,-0.7179048874086078,406.47212055694575,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.18207768344761924,0.10805961927182443,0.9773284176126141,,,,,,
115818.152256,19,1.0,0.36097890736375715,0.4827793222434149,115818.152256-0,-99.66308625968071,-0.32299154473074054,406.4379446319715,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.18197406952740577,0.10884944595718014,0.9772600657626656,,,,,,
115818.188006,20,1.0,0.3619828934383421,0.48425610451880297,115818.188006-0,-99.02388562417335,-0.8787145758112871,406.61809956693116,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.18069566825639116,0.1077379998950191,0.9776203756325849,,,,,,
115818.223757,21,1.0,0.362475253127197,0.48425614160249664,115818.223757-0,-98.70346960787525,-0.8789128592679276,406.6772360034337,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.18005483622379473,0.10773760332810584,0.9777386485055898,,,,,,
115818.259507,22,1.0,0.36266533048766725,0.4840526242126132,115818.259507-0,-98.57783500005942,-0.8024491342348199,406.6919242371243,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.17980356700816316,0.107890530778172,0.9777680249729711,,,,,,
115818.295258,23,1.0,0.3630093482627699,0.4839790149979204,115818.295258-0,-98.35328205652233,-0.7748986076044986,406.7301238264647,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.17935446112108902,0.10794563183143265,0.9778444241516521,,,,,,
115818.331008,24,1.0,0.36320427139045747,0.48384560995836845,115818.331008-0,-98.22518329022667,-0.7248078307290342,406.7480702029586,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.17909826358849767,0.10804581338518361,0.9778803169046397,,,,,,
115818.366758,25,1.0,0.3634524675391003,0.48297082127033975,115818.366758-0,-98.0553925385371,-0.3959911404083556,406.742696318177,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.17875868208511847,0.10870344676582497,0.9778695691350765,,,,,,
115818.402509,26,1.0,0.3623933485382393,0.4833214510415569,115818.402509-0,-98.74782919737844,-0.5274018917767904,406.63020314071747,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.18014355540280114,0.10844062526308805,0.9776445827801574,,,,,,
115818.438259,27,1.0,0.3623492218806552,0.4834840298121852,115818.438259-0,-98.77809754035107,-0.5885161416370863,406.6313998619107,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.18020409208874644,0.1083183967633675,0.977646976222544,,,,,,
115818.47401,28,1.0,0.36197003436547537,0.4841901735957648,115818.47401-0,-99.0316217732463,-0.853914470050583,406.61393589077505,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.18071114055453685,0.10778760010654051,0.9776120482802726,,,,,,
115818.50976,29,1.0,0.3624002784190072,0.4843750813258817,115818.50976-0,-98.75339779403731,-0.9236153346361107,406.67296269049257,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.18015469259611885,0.10764819837736943,0.9777301018797078,,,,,,
115818.54551,30,1.0,0.36175436635642744,0.4854810481661467,115818.54551-0,-99.18439078098169,-1.3393678294804516,406.6389551831329,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.18101667857000758,0.10681669338768078,0.9776620868649883,,,,,,
115818.581261,31,1.0,0.362436004850281,0.4858216394580459,115818.581261-0,-98.74399545183309,-1.4677262558992936,406.7342950864004,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.18013588791171045,0.10655997653484306,0.9778527666715234,,,,,,
115818.617011,32,1.0,0.3609396093899572,0.47260513532545645,115818.617011-0,-99.59091364635967,3.4987963252068397,406.0105662028132,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.18182972430076366,0.11649302169705536,0.9764053089043488,,,,,,
115818.652762,33,1.0,0.36328680008319125,0.4601444375179332,115818.652762-0,-97.94829438400924,8.167333574824994,405.73430309727223,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.1785444857760627,0.1258300961962916,0.975852782693267,,,,,,
115818.688512,35,1.0,0.3631162658065124,0.45977265026179315,115818.688512-0,-98.05553177218508,8.306657062662268,405.69668465841085,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.17875896055241436,0.1261087431719662,0.9757775458155443,,,,,,
115818.724262,36,1.0,0.3629986475103033,0.46044325185633417,115818.724262-0,-98.13815081899011,8.055727520893669,405.71390725809124,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.17892419864602452,0.12560688408842902,0.9758119910149051,,,,,,
115818.760013,37,1.0,0.3622815199110322,0.4603266499089217,115818.760013-0,-98.60265777171571,8.100018169077956,405.62280285089315,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.1798532125514757,0.1256954653847976,0.9756297822005089,,,,,,
115818.795763,38,1.0,0.3627175640836585,0.4595203137057364,115818.795763-0,-98.31200347756368,8.401470539679153,405.6373661076236,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.1792719039631716,0.12629837012599998,0.9756589087139698,,,,,,
115818.831514,39,1.0,0.362588414655566,0.4596451996078227,115818.831514-0,-98.39701669317182,8.35484113755281,405.6277718149355,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.17944193039438808,0.12620511132174728,0.9756397201285936,,,,,,
115818.867264,40,1.0,0.36144812825606343,0.4675207296964168,115818.867264-0,-99.21191256816061,5.405532409881758,405.84975907862287,-8.676051495977863,-54.74771452332083,-82.19208824936129,-0.1810717221443655,0.12030649386640517,0.9760836946559683,,,,,,
