timestamp,index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
113507.149949,1,1.0,0.27224163310910254,0.1721368326042011,113507.149949-0,-95.16339735389623,70.65826880192387,225.30304413395436,-248.41702570702222,-232.65803540681745,-141.45647516684366,0.3065072567062519,0.6066326084174826,0.7335190386015961,,,,,,
113507.185699,3,1.0,0.2719684573099278,0.17377916946974714,113507.185699-0,-95.38019729975392,70.3652923786249,225.63560043392545,-248.41702570702222,-232.65803540681745,-141.45647516684366,0.3060736568145365,0.6060466555708847,0.7341841512015382,,,,,,
113507.22145,4,1.0,0.2722601921241433,0.17250248727958584,113507.22145-0,-95.17042841030312,70.58554995069505,225.36610913856464,-248.41702570702222,-232.65803540681745,-141.45647516684366,0.3064931945934381,0.6064871707150249,0.7336451686108167,,,,,,
113507.2572,5,1.0,0.27320681299661176,0.1724324628779783,113507.2572-0,-94.67670790412433,70.50925259004524,225.22255364512878,-248.41702570702222,-232.65803540681745,-141.45647516684366,0.30748063560579575,0.6063345759937254,0.733358057623945,,,,,,
113507.292951,6,1.0,0.2738152471844143,0.16947468063701998,113507.292951-0,-94.22873756949677,71.02366062341065,224.60827224462687,-248.41702570702222,-232.65803540681745,-141.45647516684366,0.3083765762750509,0.6073633920604562,0.7321294948229411,,,,,,
113507.328701,7,1.0,0.27421889210543576,0.17258773776811975,113507.328701-0,-94.16066474471475,70.38337020853916,225.10986478451542,-248.41702570702222,-232.65803540681745,-141.45647516684366,0.3085127219246148,0.6060828112307132,0.7331326799027182,,,,,,
113507.364451,8,1.0,0.2777780436084104,0.2086125994755067,113507.364451-0,-93.97228120652824,62.9976859394954,231.0143496387626,-248.41702570702222,-232.65803540681745,-141.45647516684366,0.30888948900098784,0.5913114426926256,0.7449416496112127,,,,,,
113507.400202,9,1.0,0.2780556300844152,0.20752388637900254,113507.400202-0,-93.7771557990197,63.190751281968744,230.78001693140465,-248.41702570702222,-232.65803540681745,-141.45647516684366,0.30927973981600504,0.5916975733775724,0.7444729841964967,,,,,,
113507.435952,10,1.0,0.27798554242242834,0.20768760181547208,113507.435952-0,-93.82120221373705,63.164129930557465,230.81946799029873,-248.41702570702222,-232.65803540681745,-141.45647516684366,0.3091916469865702,0.5916443306747498,0.7445518863142848,,,,,,
113507.471703,11,1.0,0.27942248965797056,0.20836589402257855,113507.471703-0,-93.10749322227484,62.90875708638623,230.7252281645382,-248.41702570702222,-232.65803540681745,-141.45647516684366,0.31061906496949476,0.5911335849864074,0.7443634066627638,,,,,,
113507.507453,12,1.0,0.2796432583698102,0.20583559670495377,113507.507453-0,-92.87633244044058,63.391675104903555,230.24456282481628,-248.41702570702222,-232.65803540681745,-141.45647516684366,0.31108138653316325,0.592099421023442,0.74340207598332,,,,,,
113507.543203,13,1.0,0.28012983835599436,0.20664546347800783,113507.543203-0,-92.66231483130376,63.19041594520627,230.31518038617287,-248.41702570702222,-232.65803540681745,-141.45647516684366,0.31150942175143687,0.5916969027040473,0.743543311106033,,,,,,
113507.578954,14,1.0,0.27975649891271287,0.20517460586132896,113507.578954-0,-92.78737688817681,63.51289365944973,230.1107370364764,-248.41702570702222,-232.65803540681745,-141.45647516684366,0.31125929763769083,0.5923418581325344,0.7431344244066401,,,,,,
