timestamp,index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
115751.47776,1,1.0,0.40873349736949993,0.3978539525213468,115751.47776-0,-67.93014592644526,31.16119366206292,405.4496445815947,-9.469368486816748,-55.111321994833084,-83.56915929345531,-0.11692155487925704,0.17254503131379204,0.9780376077501002,,,,,,
115751.51351,2,1.0,0.40255312601521565,0.3967252408376538,115751.51351-0,-71.87631176932662,31.588306350629665,404.8861077217465,-9.469368486816748,-55.111321994833084,-83.56915929345531,-0.12481388656501972,0.1733992566909255,0.9769105340304036,,,,,,
115751.549261,3,1.0,0.39993809677426795,0.3943663963813071,115751.549261-0,-73.53410628933392,32.4615142897575,404.51557486175966,-9.469368486816748,-55.111321994833084,-83.56915929345531,-0.12812947560503432,0.1751456725691812,0.9761694683104299,,,,,,
115751.585011,4,1.0,0.4004464489772451,0.3909407945643424,115751.585011-0,-73.1859045836534,33.72050147914453,404.3336078293685,-9.469368486816748,-55.111321994833084,-83.56915929345531,-0.12743307219367322,0.17766364694795525,0.9758055342456475,,,,,,
115751.620762,5,1.0,0.40440559143840815,0.38631712011183184,115751.620762-0,-70.62402596687699,35.4114675501971,404.3506419459312,-9.469368486816748,-55.111321994833084,-83.56915929345531,-0.12230931496012047,0.1810455790900604,0.9758396024787731,,,,,,
115751.656512,6,1.0,0.40871259741851,0.38944325540376645,115751.656512-0,-67.89132593536428,34.2540464134305,404.89855286072105,-9.469368486816748,-55.111321994833084,-83.56915929345531,-0.11684391489709495,0.1787307368165272,0.9769354243083528,,,,,,
115751.692262,7,1.0,0.41019660651455725,0.3956949779187334,115751.692262-0,-66.98141315589179,31.952779717707564,405.4218497353105,-9.469368486816748,-55.111321994833084,-83.56915929345531,-0.11502408933814999,0.17412820342508128,0.9779820180575316,,,,,,
115751.728013,8,1.0,0.40874044587173997,0.4024073400952187,115751.728013-0,-67.95411662269183,29.48483998800434,405.7395608549358,-9.469368486816748,-55.111321994833084,-83.56915929345531,-0.11696949627175011,0.16919232396567488,0.9786174402967823,,,,,,
115751.763763,9,1.0,0.4084803778098771,0.4037479378874873,115751.763763-0,-68.12889528395613,28.991485984432828,405.8036818061895,-9.469368486816748,-55.111321994833084,-83.56915929345531,-0.11731905359427879,0.16820561595853184,0.9787456821992897,,,,,,
115751.799514,10,1.0,0.40756219621275047,0.40227005041771446,115751.799514-0,-68.7070412771193,29.537496047674203,405.6398714146822,-9.469368486816748,-55.111321994833084,-83.56915929345531,-0.11847534558060506,0.16929763608501458,0.978418061416275,,,,,,
