timestamp,index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
116158.210061,1,1.0,0.4266033742076291,0.48251576840582,116158.210061-0,-57.34266653680912,-0.24529944396574876,413.81639920395105,-7.961692416210791,-54.301180553220505,-80.79403448341341,-0.09876194824119673,0.10811176221850947,0.9892208673747288,,,,,,
116158.245811,2,1.0,0.42652987533990194,0.4823060766010915,116158.245811-0,-57.389066652070554,-0.166443968127993,413.8031399636418,-7.961692416210791,-54.301180553220505,-80.79403448341341,-0.09885474847171948,0.108269473170185,0.9891943488941104,,,,,,
116158.281561,4,1.0,0.42732548680396637,0.4820565030739231,116158.281561-0,-56.872938459346074,-0.07279382943015378,413.8441889525062,-7.961692416210791,-54.301180553220505,-80.79403448341341,-0.09782249208627061,0.10845677344758069,0.9892764468718394,,,,,,
116158.317312,5,1.0,0.42759962840200816,0.48174583075931854,116158.317312-0,-56.69388903997772,0.043933985894980765,413.84905051621826,-7.961692416210791,-54.301180553220505,-80.79403448341341,-0.09746439324753386,0.10869022907823098,0.9892861699992632,,,,,,
116158.353062,6,1.0,0.4274354313855563,0.48129348061945276,116158.353062-0,-56.79764509062956,0.2140098770904757,413.82010172655043,-7.961692416210791,-54.301180553220505,-80.79403448341341,-0.09767190534883753,0.10903038086062194,0.9892282724199276,,,,,,
116158.388813,7,1.0,0.42079016851131834,0.4953919869662553,116158.388813-0,-61.18112943037161,-5.092309774044779,413.92424753225464,-7.961692416210791,-54.301180553220505,-80.79403448341341,-0.1064388740283217,0.09841774155835138,0.9894365640313361,,,,,,
116158.424563,8,1.0,0.4221071467783732,0.49567338382195036,116158.424563-0,-60.329130166162216,-5.198437606110502,414.0257024901382,-7.961692416210791,-54.301180553220505,-80.79403448341341,-0.10473487549990289,0.09820548589422,0.9896394739471033,,,,,,
116158.460313,9,1.0,0.42257382834424034,0.4937756464039812,116158.460313-0,-60.015621517030446,-4.483153652320027,413.98728353583823,-7.961692416210791,-54.301180553220505,-80.79403448341341,-0.10410785820163934,0.09963605380180095,0.9895626360385031,,,,,,
116158.496064,10,1.0,0.4230760552956581,0.49352423569466686,116158.496064-0,-59.68873073301421,-4.388441437236423,414.01202043195593,-7.961692416210791,-54.301180553220505,-80.79403448341341,-0.10345407663360677,0.09982547823196816,0.9896121098307387,,,,,,
116158.531814,11,1.0,0.42305008684691253,0.49321033468248865,116158.531814-0,-59.703743438148564,-4.270157004755347,413.99850470724164,-7.961692416210791,-54.301180553220505,-80.79403448341341,-0.10348410204387552,0.10006204709693028,0.9895850783813102,,,,,,
